GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter
508197304,Descent2e,3,ROUND_OVER,98,7,2,32,
508197304,Descent2e,4,ROUND_OVER,137,7,2,32,
1146415445,Descent2e,0,ROUND_OVER,47,7,2,33,
1146415445,Descent2e,1,ROUND_OVER,65,7,2,33,
1146415445,Descent2e,2,ROUND_OVER,79,7,2,33,
1146415445,Descent2e,3,ROUND_OVER,95,7,2,33,
1146415445,Descent2e,4,ROUND_OVER,110,7,2,33,
1146415445,Descent2e,5,ROUND_OVER,135,7,2,33,
927870383,Descent2e,0,ROUND_OVER,34,7,2,34,
927870383,Descent2e,1,ROUND_OVER,48,7,2,34,
927870383,Descent2e,2,ROUND_OVER,66,7,2,34,
927870383,Descent2e,3,ROUND_OVER,83,7,2,34,
927870383,Descent2e,4,ROUND_OVER,98,7,2,34,
927870383,Descent2e,5,ROUND_OVER,141,7,2,34,
-1442655681,Descent2e,0,ROUND_OVER,37,7,2,35,
-1442655681,Descent2e,1,ROUND_OVER,61,6,2,35,
-1442655681,Descent2e,2,ROUND_OVER,73,6,2,35,
-1442655681,Descent2e,3,ROUND_OVER,85,7,2,35,
-1442655681,Descent2e,4,ROUND_OVER,100,6,2,35,
-1442655681,Descent2e,5,ROUND_OVER,112,7,2,35,
-1442655681,Descent2e,6,ROUND_OVER,121,7,2,35,
-1442655681,Descent2e,7,ROUND_OVER,130,7,2,35,
-1442655681,Descent2e,8,ROUND_OVER,139,7,2,35,
-1442655681,Descent2e,9,ROUND_OVER,147,7,2,35,
-1442655681,Descent2e,10,ROUND_OVER,159,7,2,35,
-1442655681,Descent2e,11,ROUND_OVER,173,7,2,35,
-1442655681,Descent2e,12,ROUND_OVER,183,7,2,35,
-1442655681,Descent2e,13,ROUND_OVER,192,7,2,35,
-1442655681,Descent2e,14,ROUND_OVER,200,7,2,35,
-1442655681,Descent2e,15,ROUND_OVER,208,7,2,35,
-1442655681,Descent2e,16,ROUND_OVER,217,7,2,35,
-1442655681,Descent2e,17,ROUND_OVER,228,7,2,35,
-1442655681,Descent2e,18,ROUND_OVER,236,7,2,35,
-1442655681,Descent2e,19,ROUND_OVER,270,7,2,35,
-698543875,Descent2e,0,ROUND_OVER,37,7,2,36,
-698543875,Descent2e,1,ROUND_OVER,50,7,2,36,
-698543875,Descent2e,2,ROUND_OVER,60,7,2,36,
-698543875,Descent2e,3,ROUND_OVER,72,7,2,36,
-698543875,Descent2e,4,ROUND_OVER,84,7,2,36,
-698543875,Descent2e,5,ROUND_OVER,98,7,2,36,
-698543875,Descent2e,6,ROUND_OVER,130,7,2,36,
1529705236,Descent2e,0,ROUND_OVER,21,7,2,37,
1529705236,Descent2e,1,ROUND_OVER,33,7,2,37,
1529705236,Descent2e,2,ROUND_OVER,45,6,2,37,
1529705236,Descent2e,3,ROUND_OVER,72,7,2,37,
1529705236,Descent2e,4,ROUND_OVER,86,6,2,37,
1529705236,Descent2e,5,ROUND_OVER,96,7,2,37,
1529705236,Descent2e,6,ROUND_OVER,107,7,2,37,
1529705236,Descent2e,7,ROUND_OVER,117,7,2,37,
